"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","explicit"
"Retratos e Canções",3281,"3yfRDsK74hvMIBLR1VX3nO",0.564,0.399,9,0.6527,1,0.0241,0.17,0,0.119,0.563,0.7454,0.1265,4,0.0974,13,0,0
"The One Thing",3388,"20CvyqKfRsnFVChsAKYA9f",0.449,0.942,9,0.8282,1,0.108,0.0493,0.0056,0.273,0.356,0.6327,0.1085,4,0.1625,11,1,0
"Olhos Coloridos",3281,"45XopGhwYSgooiewaZNsSd",0.842,0.549,5,0.6854,0,0.0447,0.17,0.0012,0.0804,0.967,0.4442,0.147,4,0.0937,14,0,0
"Swingin'",4144,"5aujdHHMn6WBzxFiCyqCJb",0.652,0.722,9,0.6892,1,0.0326,0.0649,0,0.166,0.727,0.5094,0.0921,4,0.105,8,1,0
"Please Be The One",2154,"4qMcYzlTpj5pmIkwhGoFkc",0.706,0.247,2,0.5588,1,0.0343,0.839,0.0035,0.0437,0.422,0.4154,0.1342,4,0.059,11,1,0
"No Hacen Falta Alas",1590,"1GoPqA2jwoNXX3IHX6KWQF",0.576,0.444,0,0.7281,1,0.0626,0.562,1e-04,0.136,0.234,0.639,0.2629,4,0.2571,13,0,0
"Turn Up The Radio",4146,"7u0b4DthVvd2F2EzCiOx0Z",0.629,0.79,2,0.6285,1,0.0429,0.0375,3e-04,0.13,0.428,0.5073,0.154,4,0.0917,11,1,0
"We're In This Love Together",3749,"1Let4BYaYSum46nAGO1i6v",0.597,0.323,5,0.5821,1,0.0494,0.56,0,0.628,0.628,0.3652,0.1213,4,0.1153,10,1,0
"Padam padam",3400,"194uD6fRM58ztn7Z1Mfyr2",0.385,0.283,5,0.7466,0,0.0546,0.781,0,0.0726,0.557,0.8258,0.1036,3,0.1444,10,0,0
"Endless Love",4148,"0FGxAEMIE5GhyFqFMHRWaO",0.456,0.332,10,0.7087,1,0.025,0.665,2e-04,0.138,0.237,0.4307,0.1464,4,0.1465,11,1,0
"Body",2254,"6lSVidZXCnOnYAWcgIqVDF",0.774,0.803,0,0.8125,1,0.0877,0.0307,0,0.347,0.813,0.5418,0.1206,4,0.1287,13,1,0
"Vamos a Bailar",3722,"6hwOmOxRgIGQE8u9dhluzQ",0.59,0.939,6,0.7643,0,0.0416,0.279,9e-04,0.169,0.914,0.5661,0.1637,4,0.3584,14,0,0
"Island Sunrise",4150,"0m0SY01JEw3mcQOXmuy3rz",0.59,0.392,7,0.5806,1,0.0341,0.864,0.891,0.185,0.259,0.5809,0.2247,4,0.1548,16,0,0
"Sweet Sixteen",3127,"4XxMVIDKRAYKlZ6pLt9zJ2",0.595,0.594,9,0.646,0,0.0326,0.563,0.0339,0.114,0.703,0.7192,0.1411,4,0.1204,14,1,0
"I Feel For You",2181,"5yR9u8QiOt8hJaddv32oo7",0.698,0.912,11,0.7255,1,0.0675,0.0145,0.0222,0.279,0.797,0.5746,0.1944,4,0.1167,17,1,0
"The Party's Over (Hopelessly In Love)",1988,"2GzFrEj343FZaz1Ae3dDpq",0.625,0.876,7,0.745,1,0.0328,0.0338,0,0.486,0.71,0.5173,0.119,4,0.087,10,1,0
"Si Puedes Vencer al Temor",3595,"4azluUxfAo7cT4M77Wc4nM",0.175,0.94,0,0.8221,1,0.086,0.00519,0.0415,0.108,0.395,0.3271,0.2116,4,0.1185,12,0,0
"Should I Do It",1751,"4aloxog6eatkPa34BFmj8G",0.666,0.803,11,0.8194,0,0.0288,0.126,2e-04,0.609,0.75,0.6,0.1248,4,0.2347,11,1,0
"No Frontiers",4153,"2NSS447ixbY5txQqk6VgS8",0.586,0.204,0,0.589,1,0.0367,0.771,0,0.0934,0.311,0.5838,0.1317,4,0.1512,10,0,0
"High On Emotion",4036,"4ZlkGn7FROTAdRlXcDPevH",0.603,0.625,10,0.6872,1,0.0235,0.0261,4e-04,0.266,0.587,0.4572,0.1461,4,0.2652,9,1,0
"Sign Of The Times",4154,"7cwdZl2PYj2brHxfwowqQ2",0.696,0.734,11,0.7892,1,0.0636,0.207,0,0.0383,0.861,0.5238,0.0882,4,0.1241,10,1,0
"A Love Bizarre",3767,"5R6ol4f8WCUCWNrB7Ymf99",0.768,0.612,1,0.631,1,0.0454,0.0217,0.0239,0.0513,0.878,0.5235,0.44,4,0.3439,23,1,0
"She Got The Goldmine (i Got The Shaft)",1878,"0AbYscoIblUGiNqn2Iw6fq",0.77,0.689,9,0.6104,1,0.312,0.384,0,0.231,0.805,0.51,0.1027,4,0.0956,10,1,0
"Love In Store",2036,"41tJM6A0L02Rw6JSS5iThp",0.688,0.568,0,0.731,1,0.0279,0.1,0.0016,0.119,0.384,0.5728,0.102,4,0.121,11,1,0
"No More Sorry",3524,"5B7dSj3fDMG0bwN3D6pUxF",0.175,0.266,3,0.6101,0,0.0391,0.000471,0.933,0.112,0.261,0.366,0.0849,1,0.167,6,0,0
"Janet",1737,"2kIkPan3nWivUUST82oQ23",0.754,0.744,8,0.7255,0,0.0437,0.418,0,0.0752,0.695,0.5014,0.1192,4,0.1017,10,1,0
"We're Not Gonna Take It",3486,"1hlveB9M6ijHZRbzZ2teyh",0.502,0.924,4,0.7836,1,0.0503,0.0127,0,0.162,0.922,0.6862,0.1174,4,0.1764,8,1,0
"Beds Are Burning",4116,"1CtAzw53AIXKjAemxy4b1j",0.753,0.427,0,0.6799,1,0.0387,0.00787,6e-04,0.058,0.295,0.5482,0.1398,4,0.2244,12,1,0
"Jesse",1723,"2ifpWVChV5iLsHozrX6IHQ",0.73,0.61,0,0.6302,1,0.0408,0.24,0,0.0969,0.779,0.4899,0.1431,4,0.0742,10,1,0
"Heat Of The Moment",4159,"2Sf6ryueL9oJ1eDE2HfIvJ",0.693,0.733,9,0.6744,0,0.0467,0.0571,0,0.205,0.899,0.4609,0.1469,4,0.1719,12,1,0
"Ese Tren de la Vida",3319,"3DMsoXpnDtLi68OlBX4q5f",0.556,0.337,5,0.6313,0,0.0481,0.63,0,0.125,0.234,0.5379,0.1122,4,0.2105,10,0,0
"Casanova",4160,"1O7hDH3rrF8eyLxrpeoOfb",0.71,0.845,4,0.8347,0,0.0888,0.0445,0,0.0672,0.802,0.4276,0.1439,4,0.0898,13,1,0
"Call Me",1589,"7HKxTNVlkHsfMLhigmhC0I",0.554,0.833,2,0.7756,0,0.0347,0.000646,0.0025,0.0737,0.773,0.6563,0.1127,4,0.1215,11,1,0
"Give It To Me Baby",2397,"13v3siPyvy5TTEZYmGPPse",0.706,0.727,11,0.7315,1,0.0456,0.114,1e-04,0.174,0.965,0.5499,0.1351,4,0.096,9,1,0
"Sola Con Mi Soledad",4163,"1DocEW5Vym3fuAHkWN81LE",0.805,0.313,3,0.5842,1,0.0294,0.615,0,0.144,0.837,0.4911,0.1237,4,0.0806,11,0,0
"Die Jenny hot an Job kriagt",3577,"73MvMW6q5qwTXQlDDazQWS",0.596,0.234,1,0.5591,1,0.39,0.758,0,0.835,0.773,0.5182,0.1333,4,0.1141,7,0,0
"Wrapped Around Your Finger",2077,"400ZJAUFuEuIGXhr7ie4xf",0.747,0.448,9,0.671,0,0.0345,0.0904,2e-04,0.0631,0.608,0.5874,0.1759,4,0.1528,16,1,0
"Deliver Us from Evil",3606,"0SDUbj6ETGDllX2LY7tWJR",0.57,0.939,9,0.7715,0,0.0865,0.0142,0.707,0.115,0.412,0.5367,0.2078,4,0.0703,10,0,0
"Me And My Friends",3321,"3eiIQPGp6biDu91bKgAEzg",0.58,0.996,2,0.8699,1,0.127,0.0193,0,0.268,0.202,0.4621,0.0983,4,0.4826,5,0,0
"Good Intentions",3124,"3kIYf5br2adD3XPWn2GvlF",0.7,0.336,2,0.6697,1,0.028,0.362,0,0.146,0.335,0.5192,0.1172,4,0.0823,11,0,0
"Let Me Go",4165,"2VpWQNy9Ywa6rIPX4l54A2",0.718,0.783,10,0.7644,0,0.0408,0.0483,0.0012,0.387,0.504,0.4907,0.144,4,0.1014,12,1,0
"Just Between You And Me",3794,"1fMvhGvNGrumP5MKKDf61e",0.742,0.753,0,0.7947,1,0.0262,0.143,0,0.123,0.878,0.559,0.1616,4,0.1847,13,1,0
"Lullaby",3994,"4d4oXk7O2lEhZ83ivV93li",0.718,0.557,9,0.6892,1,0.0328,0.185,0.707,0.055,0.586,0.4328,0.1362,4,0.1654,10,1,0
"Onde Anda Você",558,"59kq8EQeIzwi6xgZjyLWks",0.668,0.407,4,0.6041,0,0.04,0.637,0.007,0.118,0.495,0.5058,0.0858,3,0.0689,8,0,0
"Touch And Go",4166,"2q85IdU5CwM6eXfE9BpPMV",0.564,0.473,5,0.6517,1,0.0382,0.425,0.0015,0.145,0.236,0.3542,0.1168,4,0.1034,11,1,0
"Koyaanisqatsi",1699,"7kz5wYuP7kULlvZ9xfsI59",0.206,0.0367,10,0.3544,1,0.0413,0.68,0.967,0.112,0.0373,0.3004,0.1112,4,0.0577,3,0,0
"No Parking (On The Dance Floor)",3444,"68ffXcOFU1Qxjo3Wbg5hMB",0.895,0.749,7,0.7319,1,0.0468,0.00553,0.0254,0.0533,0.967,0.5766,0.2788,4,0.1703,18,1,0
"On The Dark Side",3111,"7DhNAYOzIRkEFqimYl2s1G",0.392,0.727,9,0.6626,1,0.155,0.0357,2e-04,0.754,0.365,0.7896,0.0814,4,0.0685,11,1,0
"Dude (Looks Like A Lady)",1776,"6gQUbFwwdYXlKdmqRoWKJe",0.54,0.982,4,0.8555,0,0.0458,0.435,0,0.0457,0.91,0.5809,0.146,4,0.1305,9,1,0
"One Lonely Night",2128,"0bMv24D8nZbBgjRdG2vcgE",0.385,0.556,5,0.7171,1,0.0257,0.125,0,0.0919,0.296,0.6985,0.1061,4,0.15,10,1,0
"My Obsession",3100,"3i4Kxx9CgV9QOAehqpgkuB",0.588,0.884,5,0.8207,1,0.0352,0.257,0,0.139,0.71,0.545,0.1356,4,0.1245,12,1,0
"Love Stinks",1716,"3K9QlS0VCtkzUvo0HY75VE",0.65,0.449,0,0.7565,1,0.0281,0.00312,0,0.548,0.699,0.4123,0.1204,4,0.1099,9,1,0
"Faroeste Caboclo",3456,"6ttKOudrrD5yjt4saUjhNa",0.43,0.549,7,0.6401,1,0.0631,0.0425,0,0.252,0.446,0.4128,0.3211,4,0.6584,17,0,0
"De repente California - Remasterizado",3198,"0A4XR1HbX46wNB1HzpmA7m",0.774,0.403,9,0.6002,1,0.0357,0.735,5e-04,0.34,0.52,0.5097,0.0759,4,0.1035,8,0,0
"All Night Thing",4168,"0SWIwGe12CPw3QV8hB9EPa",0.827,0.781,1,0.7446,0,0.062,0.0501,1e-04,0.0764,0.929,0.5615,0.2214,4,0.0724,16,1,0
"If I Had A Rocket Launcher",4169,"01Q1QVzXToNlHRrytdtpR3",0.663,0.647,4,0.6556,0,0.0277,0.217,0.039,0.106,0.601,0.4494,0.166,4,0.0824,15,1,0
"Queen Of The Broken Hearts",3500,"1xOlMzaxfYhh6xJASBksdq",0.529,0.667,8,0.6493,0,0.0539,0.0868,0,0.0714,0.702,0.6928,0.1238,4,0.1002,10,1,0
"More Than You Know",3061,"1m8Bi4DPISDIpsr2aA9d2N",0.709,0.917,0,0.7926,1,0.0559,0.241,0,0.0428,0.938,0.5432,0.1338,4,0.098,15,1,0
"La Gaviota",1590,"6FlbHjkBxLa8ZS7xQCi95e",0.581,0.0387,1,0.4856,0,0.0566,0.938,4e-04,0.114,0.181,0.3735,0.1565,4,0.1362,11,0,0
"Walk On Water",2080,"6TWYdlmZVmZYcJlQ82ff1K",0.608,0.836,2,0.7067,1,0.0467,0.28,0,0.179,0.589,0.5475,0.154,4,0.132,14,1,0
"Count Me Out",3557,"0XpJaafBTohHGhhdrp83rJ",0.749,0.695,6,0.6612,1,0.067,0.073,0,0.339,0.764,0.5502,0.1926,4,0.1719,16,1,0
"Let Me Down Easy",2394,"7E4LQm69dSSClDJXIorJQH",0.578,0.787,9,0.6788,1,0.0364,0.0217,0,0.155,0.6,0.51,0.1349,4,0.1501,13,1,0
"Love Will Show Us How",4172,"3u7ffLulYoencaivAqimKE",0.577,0.867,2,0.8177,1,0.0405,0.0951,0.0024,0.272,0.931,0.7456,0.1389,4,0.0897,15,1,0
"Don't Give Up",4173,"1wKkRvZnuVde5OYhKwTMeY",0.543,0.257,3,0.5838,1,0.0528,0.832,4e-04,0.078,0.363,0.7425,0.2256,3,0.1157,18,1,0
"I Don't Want To Be A Hero",3851,"0bMG9mHnuAxsb18b2SLAVD",0.68,0.881,0,0.7733,0,0.0336,0.228,0,0.363,0.946,0.513,0.1161,4,0.133,11,1,0
"Lords of Karma",3588,"4r1gvgqkSziOBRTgqhSfuF",0.44,0.891,4,0.7757,0,0.0531,0.00089,0.443,0.0771,0.388,0.7433,0.1603,4,0.1395,14,0,0
"Palabra De Honor",4176,"7wDmHqScAkBB8UvRDmD5Fo",0.486,0.663,7,0.784,1,0.0346,0.443,0,0.0984,0.332,0.3675,0.1169,4,0.061,9,0,0
"Hang Fire",405,"5HcTLesmMaPr0CkwdbtK0o",0.461,0.906,9,0.8252,1,0.0356,0.0299,0.0104,0.319,0.939,0.7001,0.0685,4,0.1135,8,1,0
"Play The Game Tonight",2030,"5JQaG1VrTu4fbieUsDUdrt",0.641,0.631,2,0.7317,0,0.0329,0.202,0,0.0674,0.248,0.5434,0.11,4,0.0799,9,1,0
"I Would Die 4 U",3684,"6fBwVe6udYdnRqwqo06if8",0.731,0.75,2,0.694,1,0.0321,0.0862,4e-04,0.202,0.639,0.6229,0.092,4,0.1552,7,1,0
"Mr. Lee",4177,"6zLGmxUA1ClhzCByaxtkNK",0.494,0.602,5,0.7074,1,0.333,0.604,0,0.122,0.872,0.9346,0.065,4,0.1434,8,0,0
"Love Walks In",2191,"6FRQGRdhueJGTKiYnirDNy",0.2,0.434,9,0.6117,0,0.0294,0.263,0,0.117,0.37,0.3858,0.1742,4,0.1663,15,1,0
"Weightless - Remastered 2005",1634,"64Rc8eAYEcIVK486usaKtb",0.384,0.1,1,0.44,0,0.0314,0.985,0.951,0.107,0.109,0.3171,0.1519,3,0.0872,15,0,0
"אהבת חיי",3391,"6OJ34FGFfzFyr3CjkJmlBE",0.764,0.359,4,0.6126,0,0.0526,0.26,0,0.112,0.953,0.7119,0.1448,4,0.1125,12,0,0
"Alambre De Espino",3627,"5vY8U7rSRNzudc2sjiM6Ih",0.477,0.877,2,0.6365,1,0.135,0.0122,2e-04,0.355,0.187,0.357,0.1449,4,0.0718,15,0,1
"Jammin' Me",2442,"2AFJkvRUFVx0MccykGaHV2",0.689,0.732,9,0.6738,1,0.0294,0.0325,0,0.303,0.938,0.568,0.1357,4,0.1867,12,1,0
"All Over The World",1728,"7psAMS9VACNOP4kmPbRqXY",0.66,0.746,11,0.7535,0,0.04,0.624,0,0.946,0.797,0.5692,0.133,4,0.1917,8,1,0
"Florida Rain Storm",3239,"62xwABwM3hRKvj1AoNe5qT",0.211,0.774,5,0.4674,0,0.0771,0.002,0.759,0.146,0.0358,0.2502,0.087,4,0.1885,10,0,0
"When I See You Smile",4178,"0tKjVEJlX3IZ5L1rEJc5hh",0.495,0.609,7,0.7059,1,0.0339,0.42,0,0.187,0.33,0.6241,0.1409,4,0.1366,12,1,0
"Separate Ways (Worlds Apart)",1988,"4ECNtOnqzxutZkXP4TE3n3",0.451,0.962,0,0.8343,1,0.0734,0.0188,0,0.277,0.377,0.6046,0.1821,4,0.1176,15,1,0
"Pink Cadillac",1926,"1YpNDG1DnNadlZzR8kAXqF",0.901,0.576,5,0.6971,0,0.0566,0.41,1e-04,0.0447,0.959,0.575,0.1478,4,0.2417,11,1,0
"Over and Done With",3492,"6cdVptYJt7MtMCMOtCWyOl",0.596,0.496,0,0.6928,1,0.0426,0.698,0,0.193,0.647,0.3109,0.0852,4,0.1678,6,0,0
"All Night Long",3836,"5eqTvP4fooKYTc9LdmrpdT",0.372,0.859,9,0.7968,1,0.0765,0.0361,0.003,0.062,0.401,0.3741,0.1604,4,0.1619,10,1,0
"Nansi Imali",4179,"3oKXHUuIjXlAzrhmdIibUn",0.597,0.276,0,0.5645,1,0.534,0.769,0,0.645,0.652,0.5444,0.1766,4,0.2058,12,0,0
"Stomp!",2099,"3EG65y2LtxWjfydabHdItb",0.859,0.782,10,0.7395,1,0.0369,0.154,0.0297,0.0693,0.931,0.5498,0.1344,4,0.1415,11,1,0
"Wherever I Lay My Hat (That's My Home)",3691,"04N18CfIbOJPnVLGOKgJNB",0.63,0.514,10,0.7468,1,0.0521,0.247,0,0.0989,0.477,0.41,0.1363,4,0.1288,13,1,0
"Push!",4180,"7fcC2cpKiPZaegfMLC48vK",0.659,0.734,2,0.7174,1,0.0827,0.00923,0.853,0.142,0.439,0.5527,0.2456,4,0.1131,15,0,0
"Even It Up",2157,"1bHoWgbCixwEqq817VtNQa",0.7,0.749,9,0.6766,1,0.035,0.171,0.35,0.0613,0.965,0.6255,0.1735,4,0.1629,13,1,0
"I Can Dream About You",2132,"37nxLdGbmgEYQYrqe14xOp",0.743,0.5,9,0.6154,1,0.0513,0.0515,0,0.0373,0.903,0.5197,0.136,4,0.0845,12,1,0
"Burn Rubber (Why You Wanna Hurt Me)",3303,"32YzjV133gteg9LMBGO2OA",0.764,0.733,11,0.6874,0,0.0538,0.0986,0.001,0.171,0.887,0.5344,0.1377,4,0.2764,7,1,0
"Tú No Le Amas Le Temes",3168,"3JFJCRnp759Yl9vaherWjK",0.614,0.587,8,0.6962,1,0.0451,0.355,0,0.0593,0.961,0.3995,0.1475,4,0.0884,12,0,0
"The Boys Of Summer",3110,"4gvea7UlDkAvsJBPZAd4oB",0.516,0.549,6,0.6232,1,0.0373,0.501,0.0057,0.184,0.907,0.8139,0.1603,4,0.1267,11,1,0
"El Toro Guapo",3383,"6D3YqQ9dUA9LBOLw4CEUj1",0.61,0.751,7,0.7997,1,0.0735,0.556,0,0.0939,0.556,0.5738,0.1086,4,0.1346,11,0,0
"How Am I Supposed To Live Without You",3152,"3RMeOetCdXttthQK0clPuz",0.541,0.44,10,0.6563,1,0.031,0.191,0,0.114,0.232,0.6452,0.1398,4,0.134,13,1,0
"Love Of The Common People",3691,"6cARFkZxx2JR3JlvDzeLZc",0.744,0.609,9,0.6779,1,0.0758,0.0883,0,0.0599,0.893,0.4173,0.118,4,0.0823,12,1,0
"Beechwood 4-5789",1753,"5JUbG6t4aLLWEgD15jeVaJ",0.776,0.517,0,0.6729,1,0.0515,0.161,1e-04,0.0622,0.962,0.6414,0.0966,4,0.1126,13,1,0
"Love Will Conquer All",3447,"6nbi2AJ9hAi2SE8jH6mRKV",0.79,0.443,2,0.7021,0,0.026,0.169,0,0.272,0.646,0.451,0.1929,4,0.3261,9,1,0
"Brave Captain",4186,"3RD6AMDIgly2CO5nrqUnmc",0.438,0.826,2,0.7336,1,0.0469,0.0678,0,0.0267,0.766,0.7887,0.1025,4,0.1368,11,0,1
"Rising Force",3057,"3SgshUlk02dwRHeLm0ztOi",0.33,0.958,8,0.6931,1,0.0877,0.103,1e-04,0.0994,0.106,0.5428,0.145,4,0.1372,12,0,0
"Go Home",21,"5zSwmohdHeH2xmrWDFZUZZ",0.75,0.498,7,0.5758,0,0.0372,0.141,1e-04,0.135,0.857,0.5485,0.1786,4,0.1874,13,1,0
"When We Get Married",3708,"5wmI3VbYOrXrJdveuDQx0R",0.378,0.412,7,0.738,1,0.0433,0.82,0,0.19,0.28,0.7015,0.1145,3,0.203,7,1,0
"Don't Look Back",3240,"1Iz4JdDxglpnjXzMHlpnOp",0.683,0.703,7,0.6744,1,0.0294,0.0824,0,0.466,0.972,0.6398,0.1158,4,0.1605,11,1,0
"Almost Over You",3073,"5mKqa89zAVKXMRY92haT6p",0.34,0.274,8,0.6894,1,0.0301,0.85,0,0.244,0.304,0.6396,0.1185,4,0.1253,7,1,0
"Hyperactive",4188,"0xuWD2fiePVonFgx7GRClW",0.685,0.926,4,0.6729,1,0.0635,0.0884,1e-04,0.206,0.789,0.4838,0.1358,4,0.1309,7,1,0
"Don't You Get So Mad",3210,"3TMzIOvIUDFKmHVx4cP0x2",0.758,0.505,10,0.6622,0,0.04,0.184,0,0.128,0.742,0.5295,0.1245,4,0.1611,11,1,0
"Old Woman",166,"3ROmxs8HwOx0GWrVJHS92z",0.0872,0.145,0,0.4318,1,0.0441,0.421,0.942,0.108,0.0737,0.7802,0.0207,4,0.0335,3,0,0
"Shiny Shiny",4190,"439nrLtmKb4iAZPNJXWfkX",0.816,0.885,5,0.8087,1,0.0957,0.229,0,0.028,0.964,0.4601,0.1191,4,0.2504,9,1,0
"Nikita",1640,"3G0ENKW9vzV0SuYKaWFflI",0.632,0.656,7,0.7191,1,0.0277,0.123,3e-04,0.0735,0.752,0.3984,0.1943,4,0.0811,17,1,0
"Suburbia",3452,"3SZhwgn2fYVmpBuzi4NIyM",0.663,0.867,0,0.7785,1,0.0469,0.0165,0.0073,0.261,0.934,0.5701,0.172,4,0.1796,12,1,0
"אדמה",3379,"6X9I7wyYpHSsSbdQiu4Gow",0.734,0.542,3,0.7466,0,0.0281,0.639,0,0.139,0.485,0.4916,0.1417,4,0.0942,10,0,0
"Sweaters",3206,"0jTpCwqu8KtSccW9fOyfEX",0.438,0.521,3,0.7099,1,0.0284,0.0352,0.241,0.281,0.106,0.441,0.0702,4,0.071,9,0,0
"On My Own",4192,"5HrVgmO1govSOrPUehW1VV",0.62,0.402,5,0.6399,1,0.0264,0.337,1e-04,0.312,0.483,0.4236,0.1616,4,0.1739,12,1,0
"You Shook Me All Night Long",2630,"2SiXAy7TuUkycRVbbWDEpo",0.532,0.767,7,0.8006,1,0.0574,0.00287,5e-04,0.39,0.755,0.5858,0.1114,4,0.1207,7,1,0
"Up to the Limit",3227,"46VXd3fLT4oQdB2CuBRVzG",0.357,0.651,6,0.6633,0,0.046,0.000138,0.0067,0.375,0.674,0.6995,0.1222,4,0.0923,15,0,0
"Mujeres Divinas",136,"2PxGGRmj5yunYdNF2Ud2vm",0.607,0.296,5,0.7137,0,0.0601,0.565,1e-04,0.324,0.577,0.3272,0.0987,3,0.0884,9,0,0
"We Didn't Start The Fire",1743,"3Cx4yrFaX8CeHwBMReOWXI",0.712,0.967,7,0.8071,1,0.047,0.0771,0,0.356,0.895,0.6671,0.1597,4,0.1299,17,1,0
"Electric Youth",3399,"5zzFuyXkcB6gBqWMD78LJA",0.697,0.873,0,0.7293,0,0.051,0.359,7e-04,0.219,0.57,0.5916,0.1655,4,0.1562,16,1,0
"Garbageman",3149,"65CkxnwiaLvC6FbVrRNAqT",0.651,0.945,0,0.7122,1,0.0561,0.00363,0.596,0.345,0.807,0.6396,0.112,4,0.1531,9,0,0
"Destination Unknown",3346,"0QyMDyosGai50pjaFbC1NO",0.698,0.53,5,0.6169,1,0.0491,0.0173,0.0254,0.0632,0.272,0.5554,0.1156,4,0.0959,8,1,0
"Crazy In The Night (Barking At Airplanes)",2927,"5khREGRH6JY3ZEK9K0dNqI",0.679,0.717,5,0.6924,1,0.0358,0.386,0,0.0607,0.836,0.5386,0.1158,4,0.121,8,1,0
"She's So Cold",405,"6l9gVPHFaUfigHEiWqSh45",0.756,0.843,0,0.8048,1,0.0476,0.4,0.0104,0.0654,0.841,0.6417,0.1384,4,0.2143,13,1,0
"The Warrior",3434,"3mbcW1KDbnkdgjq03JHiQ6",0.607,0.9,2,0.8121,1,0.0426,0.0746,0,0.588,0.8,0.5654,0.1293,4,0.1986,11,1,0
"Vienna Calling",4194,"6tetorrFfVEwugqcgfwEm1",0.83,0.738,9,0.7027,0,0.0697,0.235,0,0.211,0.962,0.6052,0.1363,4,0.1555,12,1,0
"You Dropped A Bomb On Me",3303,"1VKPiQJnV15flF5B3zeocD",0.786,0.627,9,0.6785,1,0.0339,0.00737,0.0019,0.181,0.831,0.5817,0.1754,4,0.3091,11,1,0
"Let Me Talk",1704,"6AQaJAyJ0k9KYF511bN9Dz",0.77,0.837,10,0.7012,1,0.045,0.303,3e-04,0.735,0.946,0.514,0.1353,4,0.1015,13,1,0
"The Center of My Joy",4196,"01uA4LkBFfp2xEeIojihtC",0.483,0.361,3,0.7138,1,0.0264,0.539,0,0.28,0.232,0.4235,0.1784,4,0.3311,12,0,0
"Love You Down",3902,"6F0pF9du4C3BFDS0Lu52Mn",0.717,0.288,4,0.6404,0,0.0507,0.261,0.001,0.0661,0.306,0.5952,0.224,4,0.1662,14,1,0
"Come Back",1716,"4SnovfTMzsmOnAfITyPFTP",0.71,0.822,5,0.7722,0,0.0306,0.00203,0.0094,0.0541,0.956,0.5753,0.1752,4,0.1588,11,1,0
"Fallait pas commencer",3151,"2IH0xiev3ZcA8BdQ5WYrj9",0.507,0.858,2,0.7058,1,0.13,0.128,2e-04,0.0724,0.877,0.7262,0.1242,4,0.1615,10,0,0
"Wanted Man",3102,"6EZKvBJc9ljadSjWytSti2",0.608,0.913,4,0.8155,1,0.0611,0.000302,4e-04,0.0654,0.509,0.5203,0.1175,4,0.1535,11,1,0
"Sara",3423,"0HzjKCZmFhwcO2vnnHpj9q",0.642,0.805,10,0.797,1,0.0336,0.352,0,0.118,0.365,0.4612,0.1629,4,0.1428,12,1,0
"Small Town",3358,"2HsjJJL4DhPCzMlnaGv7ap",0.66,0.92,11,0.862,1,0.0333,0.157,0.0054,0.312,0.632,0.5664,0.1186,4,0.1697,8,1,0
"Cottonfields",3225,"257vy7vrj6OkC9L73bbezK",0.658,0.477,9,0.6323,1,0.0282,0.46,0,0.23,0.896,0.4331,0.0968,4,0.1209,8,0,0
"Mr. Telephone Man",3557,"4DiNls6kFmF1ZittKsPsTc",0.727,0.45,2,0.6323,1,0.0291,0.127,0,0.0544,0.895,0.4326,0.1295,4,0.1695,11,1,0
"Thin Line Between Love And Hate",3908,"6nuOvrkMWmuDgoXPB3wIx8",0.688,0.533,9,0.7542,0,0.0287,0.334,7e-04,0.0742,0.65,0.5901,0.1181,4,0.1668,7,1,0
"Escuela de Calor",3746,"1N1QL28bnJWt7u0dbJHyR0",0.695,0.915,2,0.7955,1,0.0335,0.104,0.022,0.0359,0.954,0.5613,0.1119,4,0.1463,8,0,0
"נזכר אני במבטך",3195,"3Ot05kkSgDUrbVyo9s9OPd",0.64,0.466,7,0.6129,0,0.0397,0.699,0.134,0.0985,0.86,0.5067,0.1726,4,0.0995,17,0,0
"The Girl Is Mine",4199,"1diEQsD8PJC9hXB5Gpfgtn",0.671,0.636,9,0.7755,1,0.0558,0.269,0,0.18,0.651,0.3748,0.1188,4,0.0972,11,1,0
"Think I'm In Love",2080,"6mJQe0vTIojlxwyMwwy6YR",0.486,0.83,3,0.6863,1,0.037,0.0104,5e-04,0.0635,0.652,0.6986,0.098,4,0.1657,10,1,0
"Sweat Loaf",4200,"3VrWfrDjNLLNhqXNJRU0JR",0.217,0.666,4,0.7121,1,0.0461,0.000396,0.259,0.665,0.107,0.4971,0.2105,4,0.2179,10,0,0
"זכרונות",3195,"2ZnEJDhTX22v5ag68DIDmu",0.245,0.31,4,0.6278,0,0.0376,0.378,0,0.295,0.12,0.8453,0.1781,3,0.1741,14,0,0
"Boom Boom",3522,"6dxbXni1MNwzNSJ3LNYh7h",0.672,0.556,4,0.6298,0,0.0281,0.16,2e-04,0.274,0.904,0.5966,0.1805,4,0.2034,16,0,0
"State Of Independence",1566,"1864O99twGgmk18fGY1Brs",0.749,0.699,4,0.7322,1,0.138,0.181,0.0949,0.0594,0.874,0.7798,0.1994,4,0.2338,17,1,0
"Can You Feel It",2254,"4qv7YSyt5UV8LvrXyE8sGn",0.843,0.702,6,0.812,0,0.0462,0.0499,3e-04,0.308,0.883,0.5771,0.1243,4,0.0693,11,1,0
