"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","explicit"
"Through the Fire",2181,"7gh2v4IHnxdiwSgA6xluhe",0.569,0.589,8,-7.395,1,0.0306,0.166,6.91e-06,0.132,0.409,130.865,286693,4,41.63987,13,1,0
"Roadhouse Blues",3269,"5duxPOkWSFRZBDPoyO3JXX",0.554,0.911,9,-7.714,1,0.0696,0.0619,1.72e-05,0.872,0.607,127.148,248133,4,54.51084,11,0,0
"Agar Tum Na Hote - Female Version",3532,"6bd3RszjfhMqkVH0zIUFSo",0.618,0.613,11,-5.248,0,0.037,0.719,0.00112,0.127,0.783,122.607,254185,4,65.03846,11,0,0
"In The Air Tonight",3183,"18AXbzPzBS8Y3AkgSxzJPb",0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,4,21.99383,13,1,0
"Delirious",2319,"6hazdpTPlt5W2BTCGYKBoj",0.92,0.402,0,-16.656,1,0.0549,0.0586,0.000434,0.0234,0.957,99.91,240800,4,33.42605,10,1,0
"Give Me The Reason",1433,"4jwj7WcGHwNpG0ovatCbST",0.751,0.639,5,-11.497,0,0.0361,0.0849,0.000586,0.0763,0.875,140.004,285600,4,28.03624,16,1,0
"As Long As You Follow",2036,"0TevBnk5pL8DEqKixmcgt9",0.6,0.646,5,-6.876,1,0.0228,0.237,0,0.466,0.501,102.728,258053,4,31.58837,10,1,0
"Love Is A Stranger",3216,"2jItmTTkIL6SkvABXsTaYT",0.781,0.647,5,-8.216,1,0.0264,0.00761,0,0.132,0.551,121.93,224773,4,41.40568,11,1,0
"My Baby",3908,"6kpDRDU50wYcRQPvFFeLXG",0.549,0.761,4,-7.135,1,0.0281,0.00237,0.0298,0.733,0.69,92.331,247803,4,30.95916,12,1,0
"Man Against The World",3233,"194q6RR0JRyNKZPHiJIvaw",0.628,0.462,5,-7.035,1,0.0261,0.463,0,0.337,0.253,97.61,215800,4,57.92578,7,1,0
"Shadow - Remastered 2004",1634,"0vI3D1jkXAaqX4wmFVTYX7",0.0985,0.167,0,-23.568,1,0.0388,0.239,0.0114,0.2,0.0399,74.468,180480,4,30.80871,8,0,0
"Olancha Farewell",2095,"4KyJQKAFvEH4F52qSMuwIF",0.196,0.00687,7,-34.255,1,0.0442,0.992,0.917,0.106,0.053,72.125,138427,4,27.43235,7,0,0
"Eyes Without A Face",3127,"0pUVeEgZuNyFzIMKp67RbS",0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,299240,4,27.56791,13,1,0
"New Frontier",4573,"2HyrLPJTZ4qDpWJ6qnu0Ke",0.772,0.679,9,-10.47,1,0.0421,0.473,0.0215,0.165,0.886,123.598,381107,4,47.63355,20,1,0
"Circles",3588,"4oZ2jAnzsPMmyLeFuwT68C",0.615,0.64,4,-9.704,0,0.0523,0.0705,0.154,0.114,0.665,81.926,209067,4,63.88249,7,0,0
"Too Young",3913,"42W8NXxt46ZWahftrm4mYX",0.543,0.504,0,-9.726,0,0.0443,0.35,0,0.114,0.29,69.839,251133,4,20.44379,12,1,0
"A Life Of Illusion",1655,"19P4fwkPhE6yVAXApFWDoF",0.692,0.613,2,-10.735,1,0.0282,0.0407,0.0652,0.094,0.93,120.901,210533,4,36.54743,11,1,0
"Nobody Told Me",2379,"31QuJZfFiMk1uOawow8ejS",0.712,0.936,2,-4.246,1,0.0364,0.177,0.000837,0.0443,0.917,118.425,214280,4,21.55164,13,1,0
"Only Time Will Tell",3873,"49NDegc7RQyvq6mhAs06p6",0.333,0.803,9,-8.109,0,0.0714,0.143,2.61e-06,0.0524,0.323,125.52,285000,4,29.0116,11,1,0
"Trem da Central",3281,"3eqcjoJ8mZIu8wbLwmQedl",0.804,0.715,5,-12.317,1,0.0495,0.487,0.00467,0.369,0.862,107.504,242813,4,52.79016,10,0,0
"I'll Tumble 4 Ya",3220,"2QaTacWkV0bC68QYNCI3k6",0.825,0.759,7,-13.983,1,0.0769,0.249,0,0.348,0.769,112.611,156173,4,25.98656,8,1,0
"Imagination",4574,"0DJFfzpoWz0wiaBzqcSeuh",0.663,0.787,5,-10.812,0,0.04,0.378,0.00208,0.0335,0.795,108.166,214613,4,73.92596,7,1,0
"How Can I Fall?",3738,"62oGUBJQGPa3emMGMejBhm",0.499,0.417,9,-13.982,1,0.0286,0.397,0,0.0622,0.505,132.195,284360,4,30.23987,15,1,0
"עת דודים כלה",3195,"6yDaGiv9zGb7s9UZN9gEHO",0.402,0.742,0,-14.361,1,0.0645,0.0234,0.212,0.27,0.607,135.835,414093,4,34.47798,19,0,0
"River",6,"6G3o4P2XgU6F1x3HJrVyiW",0.664,0.0687,2,-21.092,1,0.0349,0.869,0.838,0.0585,0.193,89.884,119227,3,32.67304,4,0,0
"Little Fighter",3680,"2pH562uKymLxYYrLiHJelf",0.509,0.843,6,-7.181,1,0.0467,0.00304,1.28e-05,0.101,0.452,134.619,262773,4,28.34381,13,1,0
"Ainda É Cedo",3456,"7uscfoAoI65JcSY4NyHg1t",0.612,0.675,2,-10.39,1,0.0388,0.32,0.00093,0.0861,0.803,148.336,237733,4,23.80862,15,0,0
"Aquarela Do Brasil",403,"290rUsOclQPPHHBACyViGT",0.633,0.861,10,-6.654,0,0.0888,0.158,8.65e-06,0.0681,0.508,128.425,210427,4,26.53289,10,0,0
"Graceland",1932,"51KKQAgYFoJHgVIuJWHdHb",0.732,0.705,9,-9.271,1,0.0349,0.626,0.00068,0.0813,0.848,117.925,291200,4,109.38063,10,1,0
"Beat Surrender",4578,"4rNgFyEBbLSDQmOa3MZCNQ",0.396,0.882,2,-11.068,1,0.0362,0.00106,0,0.179,0.875,156.658,207720,4,19.44267,13,0,0
"Round and Round",3102,"5B6Z7NwVqA7W3UFiqBdEJC",0.616,0.965,11,-4.464,1,0.0613,0.0135,0.000174,0.119,0.405,126.535,266627,4,59.92057,12,1,0
"Lonely Is The Night",3582,"6gAhuDvn8Ef6P710UMze9W",0.565,0.412,7,-14.092,1,0.0242,0.298,6.91e-06,0.206,0.351,83.19,249067,4,44.64076,10,1,0
"When The Lady Smiles",2164,"6RGmi17H0xpHb7hpMxFwip",0.704,0.816,11,-7.121,1,0.0309,0.438,0.00891,0.354,0.83,131.577,340027,4,57.23891,15,1,0
"No Reply At All",1724,"0aeUuMypcIbr5y2oQUKyBV",0.691,0.936,2,-6.363,1,0.0617,0.255,0.000478,0.382,0.794,128.324,273787,4,45.08758,14,1,0
"Eyes That See In The Dark",1982,"5pJ3V9JlivV3zvyIgg2Keq",0.565,0.381,4,-15.143,1,0.029,0.245,2.91e-06,0.0683,0.645,168.215,224107,4,33.14763,12,1,0
"Looking for the Perfect Beat - Original 12"" Version",3648,"2bhr1LI24makfP843l4lMB",0.784,0.986,0,-6.918,1,0.0794,0.123,0.000166,0.184,0.642,121.025,229053,4,32.49782,11,0,0
"I Should Be So Lucky",3294,"1MK5FOmm5ppLIS2Ga3jHlT",0.734,0.978,7,-4.568,1,0.034,0.0412,0.422,0.358,0.845,116.082,204440,4,34.58425,7,1,0
"Mistral gagnant",4581,"1MOSRjdAbUhvLNnHCdUEL5",0.363,0.368,11,-12.878,0,0.0418,0.861,4.99e-06,0.0937,0.393,82.717,165933,4,39.40945,8,0,0
"One More Night",3183,"6fkvIT9KFKxO8poBeKfaEf",0.534,0.442,3,-9.442,1,0.0308,0.788,0.000351,0.0986,0.343,136.369,288973,4,26.22588,17,1,0
"Just Another Day",3797,"6w6I3AFRv7tQMmUTgAghUB",0.568,0.771,9,-10.715,1,0.0399,0.0817,2.11e-05,0.329,0.805,134.099,312467,4,29.91173,13,1,0
"Against All Odds (Take A Look At Me Now)",3183,"63CHa6rmamv9OsehkRD8oz",0.58,0.498,1,-6.901,1,0.0277,0.198,0,0.132,0.111,116.271,206360,4,36.3576,10,1,0
"Step By Step",1936,"49HfSdzgsXmzbZPMZ560Xn",0.63,0.691,7,-7.563,1,0.0295,0.174,3.1e-06,0.0498,0.655,76.945,220707,4,32.5233,8,1,0
"'65 Love Affair",1918,"5nBp8F6tekSrnFg8G2Pvug",0.647,0.686,2,-4.247,0,0.0274,0.432,6.19e-06,0.133,0.952,155.697,219813,4,26.90576,13,1,0
"Let The Rest Of The World Go By - Out Of Africa/Soundtrack Version",166,"3M7MK3BH5IyqDHALrgWdvn",0.318,0.0827,7,-22.909,1,0.0344,0.944,0.77,0.079,0.136,68.704,197400,3,39.74335,9,0,0
"Free Fallin'",2316,"5tVA6TkbaAH9QMITTQRrNv",0.623,0.449,5,-13.333,1,0.0253,0.212,0,0.0613,0.572,84.383,256000,4,63.0959,10,1,0
"Oh No",1737,"4t374JpKYq4OGTUoJ4PVwm",0.584,0.186,8,-17.158,1,0.0258,0.772,6.21e-06,0.273,0.336,85.731,184307,4,32.00009,9,1,0
"Trickle Trickle",2563,"7iKNdHwoCTlyI596AMupzd",0.583,0.804,0,-8.539,1,0.226,0.149,0,0.0876,0.788,182.559,142400,4,44.7269,7,1,0
"Gray - Arrant Freedom",3982,"2YY2OStEK7lp7IOnCJWeQD",0.483,0.603,9,-9.334,0,0.0311,0.0068,0.379,0.359,0.404,99.981,179333,4,44.69918,9,0,0
"Für immer und dich",3944,"1HeMFHVSCBCB2YHQWZjfMo",0.523,0.255,4,-15.181,1,0.0286,0.129,0.000387,0.405,0.297,76.115,335173,4,29.6078,16,0,0
"Pensando en Ti",3319,"3KQTxneJevHdOYAurUjrvv",0.412,0.322,7,-13.685,0,0.0432,0.72,0,0.146,0.183,93.09,211507,4,23.67708,11,0,0
"Similar Features",4584,"5TGeIu3Sxqs3DkOrdRcUQ6",0.495,0.461,11,-14.538,0,0.0415,0.399,0,0.0606,0.426,207.005,281373,4,30.97338,12,1,0
"Modern Love",1624,"3gxEZXUjrNbl3TlSrTGbR5",0.358,0.938,0,-5.577,1,0.0483,0.00375,9.2e-06,0.117,0.944,182.836,288339,4,35.21618,9,1,0
"Skin Trade",3174,"0sEP94eLdxXmK0XyuGeB8f",0.673,0.693,11,-13.579,0,0.0521,0.0675,7.31e-06,0.0557,0.747,90.056,356920,4,40.99124,12,1,0
"Simply Irresistible",1781,"0bSr5pybJSlgG5OZH441gF",0.69,0.841,9,-13.357,1,0.0384,0.163,2.78e-06,0.0441,0.716,142.782,255093,4,44.1508,9,1,0
"The Stolen Child",3876,"3B0VU544mmwynbHinTjJP3",0.431,0.239,4,-14.436,0,0.0589,0.856,5.03e-06,0.736,0.171,138.939,323067,4,29.69588,18,0,0
"Only a Shadow",3169,"5hokd9FpZOTtsOK9XW8sFD",0.573,0.667,2,-6.146,0,0.0792,0.0511,0,0.169,0.306,135.533,211720,4,42.82377,13,0,0
"I'll Be Loving You (Forever)",3555,"1cy5US2dffz6QGBAIzOGkq",0.598,0.282,11,-17.227,1,0.0256,0.282,0,0.105,0.305,134.706,263933,4,19.40843,8,1,0
"What About Love",3553,"5Abd8qlHxfliMmkggUCiSY",0.579,0.539,7,-13.573,0,0.0273,0.0606,0.185,0.0993,0.796,104.114,236267,4,24.87414,11,1,0
"She Drives Me Crazy",3240,"4d6eqRtpDX7tydHJGDZUBQ",0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,215773,4,24.82924,11,1,0
"Codinome Beija-Flor",3398,"5yFI0Vs3x4EbeIDerT0ck1",0.482,0.255,11,-9.793,0,0.031,0.946,9.67e-05,0.107,0.301,95.205,151307,3,23.16606,6,0,0
"Save A Prayer",3174,"1ff8lsrJ2kuZuofMw81EQo",0.572,0.706,9,-8.707,0,0.0283,0.35,0,0.159,0.671,113.595,333307,4,20.99251,14,1,0
"Perpetual Burn",4237,"0ykWScVgdKaW7Z9aNuPLkw",0.36,0.914,7,-11.551,1,0.0928,9.01e-05,0.897,0.383,0.295,110.036,209733,4,36.24126,11,0,0
"Luka",4587,"5yMXAaSvxo12QkYU75Ixv0",0.63,0.697,6,-10.654,1,0.0311,0.189,0.000258,0.116,0.796,124.956,231933,4,47.19401,11,1,0
"The Body of an American",3052,"6YaiRxNzp5mZFR3orTq2Pb",0.305,0.843,0,-4.828,1,0.0509,0.272,0.436,0.661,0.315,128.715,283957,4,26.4187,11,0,0
"¿De Quién Será la Culpa?",3473,"3owq4kSi7sJZckAgYsJUmV",0.4,0.192,6,-20.336,0,0.0432,0.724,0.000216,0.115,0.376,150.276,257600,4,35.82791,14,0,0
"Roxanne, Roxanne",4588,"2j1mCe3bCFx6wzMh6T90i9",0.925,0.955,1,-6.317,1,0.292,0.0342,0,0.198,0.641,100.429,311360,4,21.34853,14,1,0
"Desert Moon",3850,"3MzjEIe5pjA1gFgS95bkdN",0.571,0.634,2,-6.146,1,0.0246,0.383,1e-05,0.313,0.328,106.784,368800,4,34.53483,14,1,0
"The Longships",3067,"1KYwpvwfrQQNnw2C0x8iGb",0.366,0.13,5,-22.303,1,0.03,0.764,0.956,0.102,0.157,96.977,218453,4,26.79772,8,0,0
"Nossa História De Amor",1955,"1ydbpdhB8QBgM5j0loXxSL",0.642,0.693,5,-11.771,1,0.0506,0.0147,0.00252,0.139,0.747,100.554,264122,4,36.66843,11,0,0
"I Hate Myself For Loving You",3410,"2HXixVqzzm9rEUIMAWzshl",0.611,0.883,9,-11.225,1,0.0539,0.0846,1.2e-06,0.192,0.604,117.928,246800,4,25.42956,13,1,0
"Funky Cold Medina",3939,"5YIF6HSOtHN9HdcE5IPzMe",0.988,0.633,5,-15.012,0,0.0888,0.0755,1.88e-06,0.0668,0.929,117.493,248160,4,48.94409,13,1,0
"Baby Don't Forget My Number",3831,"3t4EJY6cTsb6FyP1EQzajK",0.851,0.649,6,-12.877,0,0.0748,0.00543,0.0029,0.156,0.846,100.302,249640,4,29.48192,10,1,0
"Ready Or Not",3794,"6P1zaBgYv8c1A0vdJ6bBMV",0.651,0.937,9,-4.145,0,0.042,0.0106,5.52e-05,0.155,0.885,116.932,202853,4,28.862,10,1,0
"Nothin' But A Good Time",3550,"2V8KvnD5LVeeDChMWEkSzC",0.576,0.974,1,-2.785,1,0.0828,0.0202,0,0.348,0.531,129.088,224867,4,23.70803,9,1,0
"I Want You So Bad",2157,"1aupoGq6oWjYKOKbabJ0Bm",0.322,0.529,9,-13.676,0,0.0326,0.25,0.00015,0.181,0.358,124.62,261640,5,93.23328,8,1,0
"Mister Sandman",2518,"3UP0fGC6X9uHp2gG6PFfgM",0.547,0.465,10,-10.627,1,0.038,0.796,1.97e-06,0.1,0.641,111.385,142773,4,43.07931,6,1,0
"You're The Only Love",3451,"5XNlSATl4gFD0Dvdt3sZUh",0.632,0.399,1,-19.401,1,0.026,0.0423,3.13e-05,0.252,0.548,92.148,250040,4,35.36738,15,0,0
"Failing Light - 2004 Digital Remaster",1634,"6AlMwXm6QSGErCZU2rhtoi",0.197,0.00682,4,-31.21,0,0.0414,0.994,0.908,0.106,0.152,63.568,254000,4,34.82292,9,0,0
"Any Day Now",1851,"30upl1YT1suEgSDpIopSky",0.696,0.532,5,-9.705,1,0.0237,0.148,0.00246,0.0842,0.624,103.359,222400,4,26.57936,12,1,0
"Why Can't I Be You?",3994,"3RcrFgETR1QGjzV6ZzIRBy",0.629,0.949,0,-4.664,0,0.048,0.461,8.56e-06,0.0522,0.719,107.798,194133,4,38.35757,10,1,0
"Out Here On My Own",3529,"7KhhMI6XIc9hwLBSfuZ7By",0.411,0.129,7,-15.07,1,0.0358,0.98,2.52e-05,0.085,0.222,136.215,193360,4,22.26467,10,1,0
"Don't Come Around Here No More",2442,"3BSoskNONnjn05yRO2tYFX",0.502,0.54,10,-15.93,1,0.0318,0.00105,0.00849,0.243,0.922,160.531,307333,4,26.1118,10,1,0
"Hold On",1523,"1NZAeh2a8Y6Ry5hGBPGP1e",0.671,0.516,7,-15.981,0,0.0519,0.488,2.8e-05,0.138,0.711,124.699,261027,4,66.67398,12,1,0
"Animal Nocturno",3219,"5xwhVRi8zSMGBMJyz33GzY",0.62,0.455,7,-9.7,1,0.032,0.487,0,0.109,0.52,139.882,232120,4,28.17961,12,0,0
"Ride on Time - Massive Mix",4591,"6cB0LQhxuDHf1rZPPxyDor",0.674,0.839,9,-7.165,0,0.0351,0.0141,0.82,0.07,0.868,118.764,396053,4,52.6894,16,0,0
"Eagles Fly",1962,"1bTn7ONbArYvBBVjJA0uar",0.327,0.688,7,-11.392,1,0.0433,0.09,2.69e-05,0.0673,0.321,185.359,300973,4,31.65028,16,1,0
"Just Like Arcadia",3116,"3HPiSlNwrckMnQi7TBBmjl",0.676,0.627,9,-9.067,1,0.114,0.446,0.0248,0.195,0.74,138.139,239427,4,101.51028,7,0,0
"I Can't Get You Off Of My Mind",926,"1SbnrhBurOfPwQrhfyNg3c",0.467,0.375,2,-12.758,1,0.0287,0.955,0.000128,0.0831,0.862,171.577,172187,4,25.9918,10,0,0
"In The Dark",3836,"2dgjjOdz8qnGXLos9xbNNV",0.54,0.83,4,-4.997,0,0.0348,0.151,2.8e-06,0.589,0.553,112.469,250067,4,29.25324,12,1,0
"One Fine Day",1489,"0yFNDhDfpUudsjtpwokyx0",0.397,0.809,5,-6.557,1,0.0348,0.0133,0.00176,0.277,0.735,180.804,150200,4,26.53317,7,1,0
"Straight Up",3081,"5xl5582IihbEZAnfj0xyso",0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0684,0.762,95.862,251467,4,72.24021,10,1,0
"Fields",3157,"5CW3xIzQA02oDr4ewM1AZt",0.504,0.913,2,-5.568,1,0.0333,0.000154,0.86,0.359,0.555,132.199,165827,4,37.1029,9,0,0
"In the Name of the Lord",4026,"0IXRSpWPbg9lc9HMRU6owh",0.298,0.555,8,-6.012,1,0.0324,0.408,3.16e-05,0.416,0.235,130.738,302573,4,30.77824,13,0,0
"They Don't Know",4592,"0tOkXHcYsR2Y07XiGl0Yme",0.505,0.843,0,-3.952,1,0.0372,0.142,7.34e-05,0.148,0.809,114.076,179627,4,31.71675,11,1,0
"Just Like Jesse James",300,"5JGdpqo9wrRtOZtui5GShI",0.4,0.563,8,-10.233,1,0.0307,0.17,0,0.133,0.442,138.006,245733,4,22.28624,11,1,0
"Lately",21,"5rlgpm7n5f9mWc5LQU42bI",0.437,0.152,1,-16.78,1,0.0352,0.478,0,0.108,0.267,76.011,245240,4,33.23489,12,1,0
"She Works Hard For The Money",1566,"3FlOciKDqFlTMPeC7t92Qy",0.758,0.638,8,-13.01,0,0.0378,0.00486,0.0141,0.0938,0.984,136.502,320840,4,22.32445,13,1,0
"Square Rooms",4594,"61HGj25ENxWMuSYibZfqyM",0.747,0.674,9,-11.686,1,0.031,0.244,0.0819,0.0838,0.746,124.289,221507,4,25.31145,9,1,0
"Somebody For Me",3180,"4USWxDtF8lnLTTaQDs2mQa",0.779,0.46,4,-17.053,0,0.101,0.039,0.0304,0.0292,0.476,105.419,303400,4,37.77956,12,0,0
"Love Is A House",3818,"6uELBL2VmKoaGjtDYONrva",0.682,0.4,8,-15.69,1,0.0282,0.301,2.04e-05,0.0805,0.838,92.101,312160,4,43.20853,15,1,0
"Big Log",3668,"7257drAN3eTtaaUUPw95B3",0.556,0.592,9,-8.519,0,0.0287,0.315,0.00334,0.196,0.675,180.645,306453,4,28.34382,15,1,0
"Showing Out (Get Fresh At The Weekend)",4596,"5hVUbtzEMl8BLwZCG0ZMtD",0.703,0.838,4,-11.782,0,0.0638,0.00613,0.0129,0.137,0.767,119.771,214867,4,23.64939,13,1,0
"Know How",3455,"6Kk9SGnMMrpPPB0mDQ3CJz",0.868,0.919,7,-5.701,1,0.112,0.0594,0,0.105,0.711,116.803,242880,4,33.4862,12,0,0
"Joanna",1035,"6edQfeOlqbGteYixpJl3Sm",0.857,0.602,10,-8.311,1,0.029,0.489,0.0244,0.317,0.957,105.157,239627,4,41.37423,11,1,0
"Stay The Night",4599,"7zJnmSjZKjntHmOvEokGb3",0.42,0.762,2,-8.237,0,0.0309,0.187,0.00102,0.0557,0.857,204.789,264893,4,39.71432,14,1,0
"Two Occasions",4478,"0mt80ksFAwPHXyAlArU5Yc",0.543,0.667,9,-9.546,0,0.0716,0.0259,3.96e-05,0.299,0.559,169.633,258427,4,31.52099,12,1,0
"Falling In Love Again",3407,"1TprcToQRsTtpkxYaTT7Ln",0.492,0.619,2,-9.625,1,0.0278,0.18,0,0.029,0.584,109.041,236333,4,25.34018,10,1,0
"Think Of Laura",3493,"5jLq63jMFWg0dKHnht6YI0",0.645,0.211,11,-12.73,1,0.0257,0.822,9.19e-06,0.138,0.174,86.121,206640,4,30.2379,9,1,0
"She Bop",3370,"2FAL6hxj5Qxuj0kWOkEOsF",0.583,0.891,9,-4.565,0,0.0345,0.00088,0.000163,0.103,0.814,136.794,229267,4,27.38665,11,1,0
"Love Is In Control (Finger On The Trigger)",1566,"5ljxv8aOm8HukHTjdtEHQ6",0.836,0.715,7,-7.377,1,0.0409,0.337,0.002,0.0878,0.889,132.276,260200,4,29.70802,8,1,0
"Crush On You",1546,"2sYLlZU3FuCF8SKNeIvdKA",0.777,0.834,1,-10.851,1,0.0574,0.0209,0.0976,0.0446,0.967,120.332,272493,4,36.80706,10,1,0
"This Could Be The Night",3500,"2Qt6mXHybGb8fitLAA97HT",0.545,0.363,1,-15.084,0,0.0255,0.319,0,0.105,0.315,84.578,298440,4,69.0577,10,1,0
"My Prerogative",3727,"0v9kGNjkKdQUdDoBIuiph4",0.753,0.62,9,-10.544,1,0.0524,0.0657,0,0.27,0.676,110.172,291560,4,37.9463,9,1,0
"Faster Than Speed Of Light",3057,"3mwZpN6nf8YwzAOZsDgKy1",0.361,0.967,8,-9.617,0,0.0948,0.0234,4.28e-06,0.331,0.0752,119.668,270107,4,41.6284,13,0,0
"The Next Time I Fall",4600,"7zSDDsIlks515d0tZGM64x",0.656,0.347,9,-13.398,1,0.028,0.488,0.00221,0.0645,0.368,118.288,225973,4,29.29539,10,1,0
"The Safety Dance",4325,"5ZpDiWqCG93McsnuHu9uCR",0.779,0.742,5,-8.534,1,0.0368,0.0463,5.56e-05,0.157,0.286,100.2,277480,4,42.2384,15,1,0
"I Engineer",3394,"3ilYhdbWqY3mE1nlAhhOmh",0.614,0.786,9,-14.181,0,0.0472,0.000624,0.00465,0.062,0.805,115.224,255200,4,21.11274,10,1,0
"Steamy Windows",3373,"3dYmruq1HiKJeOQ8h1OEfz",0.745,0.755,9,-7.53,1,0.0318,0.0626,0.00659,0.169,0.847,133.771,245133,4,33.67251,13,1,0
"All The Things She Said",3699,"24E70eoxQmhQBvoBUWRLtp",0.6,0.86,7,-7.156,1,0.0292,0.12,0.00037,0.0961,0.519,103.93,255853,4,38.36539,13,1,0
"Reap The Wild Wind",4602,"4qkdgoL6dh2eGqTgyL1iX5",0.558,0.799,6,-7.657,1,0.0307,0.00438,0.489,0.09,0.847,133.349,225320,4,17.11803,14,1,0
"Power Of Love (You Are My Lady)",3582,"1sh8DSGyKJsNsa1nDn7yDT",0.473,0.631,3,-8.448,1,0.0308,0.552,0.0038,0.109,0.178,144.032,325040,4,45.74811,13,1,0
"Every Little Thing She Does Is Magic",2077,"44aTAUBF0g6sMkMNE8I5kd",0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,260573,4,47.68052,10,1,0
"(Want You) Back In My Life Again",1753,"3dIBiWACV8dHz7HYn3fi7V",0.807,0.54,2,-12.467,0,0.0345,0.0858,8.95e-06,0.0746,0.849,127.17,220507,4,69.24016,6,1,0
"It's A Mistake",3105,"1ArdfXwdvwzapms9p1wxEb",0.7,0.618,11,-4.593,1,0.0261,0.232,2.65e-05,0.072,0.937,106.061,286973,4,64.46616,10,1,0
"Music Time",1586,"4tj1w7zjl2meQFYud0JdZA",0.527,0.72,2,-11.795,1,0.0519,0.0567,1.2e-06,0.0685,0.779,186.008,284933,4,57.59612,14,1,0
"Sweet Time",2128,"2yPwtdt2XRhkPn7t1EVfJB",0.367,0.593,2,-10.194,1,0.0308,0.104,6.21e-05,0.409,0.667,81.288,186410,4,62.73252,8,1,0
"Kyrie",3182,"5BXj1QDRU77J1ngVavG1tI",0.489,0.676,0,-8.769,1,0.0367,0.287,0,0.389,0.623,89.735,256960,4,26.40948,11,1,0
"Heaven (Must Be There)",4604,"0mmshvONujbHTPmbchblbk",0.606,0.527,2,-15.238,1,0.0415,0.102,0.000419,0.0664,0.674,122.489,222867,4,41.46153,9,1,0
"Big Talk",4082,"5QwzwrBOj8ZcYFlm6splOa",0.533,0.783,1,-9.052,1,0.057,0.0305,8.33e-05,0.436,0.542,130.624,222840,4,23.1626,11,1,0
"Farewell My Summer Love",1756,"2OOM7hg35KaqYbDwTmbbk5",0.659,0.758,2,-8.901,1,0.0323,0.00895,0,0.324,0.692,117.82,263987,4,47.12283,13,1,0
"גלבי",3379,"3Ywt06W1TJuhEVYMGmiLYe",0.474,0.86,7,-9.373,0,0.253,0.404,0.00257,0.142,0.45,81.873,254573,4,89.35037,7,0,0
"Love Is The Seventh Wave",3354,"2tnlTf2pIIYlQtUAo5AbNE",0.55,0.465,7,-16.189,1,0.0373,0.284,0,0.0684,0.872,81.332,212400,4,56.97069,9,1,0
"If You Let Me Stay",3335,"7fPSzZmr3N0hO50JgVIFk4",0.636,0.767,6,-12.995,1,0.0394,0.198,0,0.205,0.883,99.144,193933,4,60.17255,9,1,0
"Dirty Cash (Money Talks) - Sold Out 7 Inch Mix",4609,"3lcUQs5nyrjoHpQR9Vo2aA",0.757,0.83,5,-13.169,0,0.0413,0.00129,0.00741,0.0877,0.925,120.883,243133,4,45.73589,10,0,0
"Mi Viejo",136,"5jmuiCbNU1SEvFKqMadOZR",0.539,0.423,2,-7.646,0,0.0277,0.684,0,0.323,0.408,95.834,190653,4,20.95447,11,0,0
"St. Elmo's Fire (Man In Motion)",3142,"1A2PWRltFrX8iB8IP3CUgo",0.612,0.6,9,-10.945,1,0.0327,0.15,3.04e-06,0.222,0.471,111.203,251800,4,34.67138,10,1,0
"Tuff Enuff",3743,"5rCGe4yc1W6BEOSBb48lW9",0.581,0.75,4,-8.456,1,0.0378,0.046,0.00391,0.434,0.693,116.156,200960,4,34.89858,12,1,0
"Break Every Rule",3373,"2uabJKR8oOhyk89TsfMxgu",0.653,0.625,3,-13.594,1,0.0285,0.00459,0.00256,0.0897,0.978,123.946,242133,4,48.4659,11,1,0
"Soft as Snow (But Warm Inside)",3524,"06kqVxin2I9UDejcTUFqIl",0.345,0.87,6,-10.876,1,0.0954,0.000304,0.025,0.236,0.394,88.524,141040,4,60.46526,5,0,0
"La Isla Bonita",3214,"2Iib2MV3ECFJAourgP9dlY",0.708,0.832,1,-4.736,0,0.0362,0.392,1.33e-06,0.0561,0.968,99.953,242947,4,15.53683,11,1,0
"Night And Day",4610,"4kutk0onBpr8xcwfXItJDJ",0.575,0.119,3,-18.47,1,0.0954,0.923,0.00796,0.17,0.452,96.91,367600,4,49.1453,19,0,0
"When You Close Your Eyes",3942,"0FoB9BAV7B2Kv6NxOFZtSO",0.473,0.673,0,-14.122,1,0.0363,0.0132,0,0.134,0.517,138.184,256507,4,53.61958,9,1,0
"Blue Kiss",3730,"1vkqIBgI8WDMrZrDLFUiLY",0.757,0.636,5,-12.238,1,0.0349,0.454,0.000162,0.0543,0.961,128.36,208067,4,22.75441,12,1,0
"Cupid Come",3524,"3IXItfQJeJihUaAQJFW7x2",0.449,0.768,0,-10.02,1,0.0288,0.00186,0.77,0.165,0.519,107.512,269333,4,58.82957,10,0,0
"Do Fundo do Nosso Quintal",3599,"22oU174hVHEZ1FssSXSS0d",0.66,0.85,2,-6.456,0,0.117,0.54,1.46e-06,0.224,0.912,109.32,146667,4,21.23363,9,0,0
